,File_name,Score
0,cropped_641046811DE0_13Nov2021_HT_P1077824-CN-F-SCZ62131653DAAC0_side24.jpg,1727.8229065238559
0,cropped_641046811DE0_13Oct2021_HT_P1077824-CN-F-SCZ62128653DAAC0_side24.jpg,2365.1689386562803
0,cropped_641046811DE0_14Oct2021_HT_P1077824-CN-F-SCZ62128753DALB0_side24.jpg,2323.0637779941576
0,cropped_641046811DE0_15Oct2021_HT_P1077824-CN-F-SCZ62128853DAKV0_side24.jpg,4934.873417721519
0,cropped_641046811DE0_15Sep2021_HT_P1077824-CN-F-SCZ62125753DAIV0_side24.jpg,3990.1416747809153
0,cropped_641046811DE0_17Oct2021_HT_P1077824-CN-F-SCZ62128953DALH0_side24.jpg,1853.0675511197662
0,cropped_641046811DE0_18Oct2021_HT_P1077824-CN-F-SCZ62129053DAKJ0_side24.jpg,1512.4817429406037
0,cropped_641046811DE0_19Oct2021_HT_P1077824-CN-F-SCZ62129153DALM0_side24.jpg,1831.161270691334
0,cropped_641046811DE0_20Oct2021_HT_P1077824-CN-F-SCZ62129253DAMU0_side24.jpg,2232.622687439143
0,cropped_641046811DE0_22Oct2021_HT_P1077824-CN-F-SCZ62129453DAMN0_side24.jpg,2550.971518987342
0,cropped_641046811DE0_22Oct2021_HT_P1077824-CN-F-SCZ62129553DANN0_side24.jpg,2338.0073028237584
0,cropped_641046811DE0_22Sep2021_HT_P1077824-CN-F-SCZ62126553DALD0_side24.jpg,1859.6420399221033
0,cropped_641046811DE0_23Sep2021_HT_P1077824-CN-F-SCZ62126653DAKN0_side24.jpg,3555.1808666017528
0,cropped_641046811DE0_24Dec2021_HT_P1077824-CN-F-SCZ62135753DBIA0_side24.jpg,1627.1358325219085
0,cropped_641046811DE0_24Sep2021_HT_P1077824-CN-F-SCZ62126753DAMP0_side24.jpg,1887.239289191821
0,cropped_641046811DE0_25Oct2021_HT_P1077824-CN-F-SCZ62129653DALU0_side24.jpg,2065.7952775073027
0,cropped_641046811DE0_25Oct2021_HT_P1077824-CN-F-SCZ62129753DANS0_side24.jpg,1420.365506329114
0,cropped_641046811DE0_25Sep2021_HT_P1077824-CN-F-SCZ62126853DAKL0_side24.jpg,2638.118549172347
0,cropped_641046811DE0_26Dec2021_HT_P1077824-CN-F-SCZ62135953DAYZ0_side24.jpg,2162.906523855891
0,cropped_641046811DE0_26Oct2021_HT_P1077824-CN-F-SCZ62129853DAMS0_side24.jpg,1484.4752921129502
0,cropped_641046811DE0_27Dec2021_HT_P1077824-CN-F-SCZ62136053DBID0_side24.jpg,2262.719328140214
0,cropped_641046811DE0_27Oct2021_HT_P1077824-CN-F-SCZ62129953DALP0_side24.jpg,2117.511927945472
0,cropped_641046811DE0_28Dec2021_HT_P1077824-CN-F-SCZ62136153DBMI0_side24.jpg,2246.666747809153
0,cropped_641046811DE0_29Oct2021_HT_P1077824-CN-F-SCZ62130053DBMD0_side24.jpg,1726.156523855891
0,cropped_641046811DE0_29Oct2021_HT_P1077824-CN-F-SCZ62130153DBLG0_side24.jpg,2327.627799415774
0,cropped_641046811DE0_30Dec2021_HT_P1077824-CN-F-SCZ62136353DAAD0_side24.jpg,5792.00535540409
0,cropped_641046811DE0_30Dec2021_HT_P1077824-CN-F-SCZ62136453DAME0_side24.jpg,5984.965920155793
0,cropped_641046811DE0_30Oct2021_HT_P1077824-CN-F-SCZ62130253DBNM0_side24.jpg,2398.6674780915287
0,cropped_641046811DE0_31Dec2021_HT_P1077824-CN-F-SCZ62136553DAOE0_side24.jpg,5557.502921129503
0,cropped_641046811DE0_31Jul2021_HT_P1077824-CN-F-SCZ62121153DASC0_side24.jpg,1838.984298928919
0,cropped_641046811DF0_15Nov2021_HT_P1077824-CN-F-SCZ62131753DAMP0_side24.jpg,2189.0778967867577
0,cropped_641046811DF0_15Nov2021_HT_P1077824-CN-F-SCZ62131853DALX0_side24.jpg,1613.408106134372
0,cropped_641046811DF0_15Nov2021_HT_P1077824-CN-F-SCZ62131853DANX0_side24.jpg,1613.408106134372
0,cropped_641046811DF0_22Dec2021_HT_P1077824-CN-F-SCZ62135553DBKF0_side24.jpg,2490.925024342746
0,cropped_641046811DF0_25Dec2021_HT_P1077824-CN-F-SCZ62135853DBKP0_side24.jpg,2254.903846153846
